,show_filename_prefix,episode_filename_prefix,Podcast_name,Episode_name,Dominant_topic,Percent,Processed_text,Keywords,Duration of the episode,Publisher of the show,Description of the episode,rss_link
410,show_0B7KWhBy5urJbKrwIQkqCO,3ayxMgJSqeTur6GLDtAb1X,X-Pac 12360 - A Wrestling Podcast,Wrestlemania Weekend Recap on X-Pac 12360 Ep. 133,1,0.5509999990463257,,different head love mean money person place real sure thank,57.47945,AfterBuzz TV,"X-Pac and the team talk about his experience in New York City for Wrestlecon, Wrestlemania Axess, being inducted into the WWE Hall of Fame, and Wrestlemania 35!  About The Show: Sean “X-Pac” Waltman brings a podcast with a full circle look at life from outside the squared circle. Westwood One and the Jericho Network presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining.  With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
411,show_0B7KWhBy5urJbKrwIQkqCO,3lKkIHSTkxph4F2RwwpVbR,X-Pac 12360 - A Wrestling Podcast,Damian Priest is Living His Best Life | X-Pac 1 2 360 #159,1,0.7739999890327454,,different head love mean money person place real sure thank,60.24958333333333,AfterBuzz TV,"Sean Waltman chats with NXT's Damian Priest about this incredible in career, the power of positivity, and those amazing promos. Sean “X-Pac” Waltman and Co-founder of AfterBuzz TV Keven Undergaro have teamed up to bring a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents Xpac12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
412,show_0B7KWhBy5urJbKrwIQkqCO,48DYQzfrmVueeHPtXcUHDV,X-Pac 12360 - A Wrestling Podcast,Sean's Return to WWE and Joining DX | X-Pac 1 2 360 #155,1,0.5419999957084656,,different head love mean money person place real sure thank,40.84855,AfterBuzz TV,"Sean “X-Pac” Waltman discusses his return to WWE and joining DX! Sean “X-Pac” Waltman and Co-founder of AfterBuzz TV Keven Undergaro have teamed up to bring a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents Xpac12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
413,show_0B7KWhBy5urJbKrwIQkqCO,4IrtirxFxJuZsB4ALuTs2Q,X-Pac 12360 - A Wrestling Podcast,"HIGHTLIGHTS: Summerslam, NXT Takeover & RAW | X-Pac 1 2 360 #151",4,0.5350000262260437,,anyways japan main match mean night sure talent wrestlemania xpac,39.12523333333333,AfterBuzz TV,"This week on X-Pac 1 2 360, Sean Waltman discusses the highlights from Summerslam 2019, NXT Takeover, and WWE RAW!   Sean “X-Pac” Waltman and Co-founder of AfterBuzz TV Keven Undergaro have teamed up to bring a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents Xpac12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining.  About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
414,show_0B7KWhBy5urJbKrwIQkqCO,4iotZOuLCn9qCzAHjHiNY6,X-Pac 12360 - A Wrestling Podcast,X-Pac reviews NXT TakeOver XXV & other headlines | X Pac 12360 #141,4,0.5450000166893005,,anyways japan main match mean night sure talent wrestlemania xpac,66.08786666666667,AfterBuzz TV," X-Pac and the crew discuss ROH's investigation into fan's claims against Bully Ray, NXT Takeover XXV and RAW!  About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall. Make sure to subscribe to AfterBuzz! - http://youtube.com/afterbuzztv HELPFUL LINKS: Website - http://afterbuzztv.com Follow us on Twitter - https://twitter.com/afterbuzztv Merch - http://shop.spreadshirt.com/AfterbuzzTV/ ABOUT AFTERBUZZ: With over 20 million weekly downloads from over 150 countries, AfterBuzz TV is an online broadcast network created by E! host Maria Menounos and producer Keven Undergaro. Nicknamed the 'after-show' network, when viewers finish watching episodes of their favorite shows, they can go to afterbuzztv.com to watch or listen to a post-game 'after-show' for that series. On each AfterBuzz TV after-show an eclectic and knowledgeable mix of celebrities, personalities and industry professionals break down that night’s episode, take calls from fans and interview guests. The network produces over 60 after-shows per week. The network also produces ""Spotlight On"", an in depth, long-form interview series with stars and show runners. AfterBuzz TV had guests from shows like Mad Men, Breaking Bad, Glee, The Walking Dead, Homeland, Big Brother, Survivor, The Fosters, The Bachelor, Teen Wolf, Orange Is The New Black. Notable celebs include Stone Cold, Weird Al, Mel B, Seth Green and others.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
415,show_0B7KWhBy5urJbKrwIQkqCO,4lRBisY0CziCQdKOkLIykY,X-Pac 12360 - A Wrestling Podcast,Sean's Starrcast Week + Double Or Nothing Review | Xpac 12360 #140,1,0.5120000243186951,,different head love mean money person place real sure thank,80.747,AfterBuzz TV," This week Sean and the crew review Double or Nothing, and talk about Sean's week with Starrcast!  About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall. Make sure to subscribe to AfterBuzz! - http://youtube.com/afterbuzztv HELPFUL LINKS: Website - http://afterbuzztv.com Follow us on Twitter - https://twitter.com/afterbuzztv Merch - http://shop.spreadshirt.com/AfterbuzzTV/ ABOUT AFTERBUZZ: With over 20 million weekly downloads from over 150 countries, AfterBuzz TV is an online broadcast network created by E! host Maria Menounos and producer Keven Undergaro. Nicknamed the 'after-show' network, when viewers finish watching episodes of their favorite shows, they can go to afterbuzztv.com to watch or listen to a post-game 'after-show' for that series. On each AfterBuzz TV after-show an eclectic and knowledgeable mix of celebrities, personalities and industry professionals break down that night’s episode, take calls from fans and interview guests. The network produces over 60 after-shows per week. The network also produces ""Spotlight On"", an in depth, long-form interview series with stars and show runners. AfterBuzz TV had guests from shows like Mad Men, Breaking Bad, Glee, The Walking Dead, Homeland, Big Brother, Survivor, The Fosters, The Bachelor, Teen Wolf, Orange Is The New Black. Notable celebs include Stone Cold, Weird Al, Mel B, Seth Green and others.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
416,show_0B7KWhBy5urJbKrwIQkqCO,54vmkOV7crzAn9KccfnaW0,X-Pac 12360 - A Wrestling Podcast,Remembering Owen Hart & Double or Nothing preview | X Pac 12360 #139,1,0.5120000243186951,,different head love mean money person place real sure thank,79.58716666666666,AfterBuzz TV," This week Sean and the crew talk about Double or Nothing, Brock Lesnar as Mr. Money in the Bank, and remembering Owen Hart.  About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall. Make sure to subscribe to AfterBuzz! - http://youtube.com/afterbuzztv HELPFUL LINKS: Website - http://afterbuzztv.com Follow us on Twitter - https://twitter.com/afterbuzztv Merch - http://shop.spreadshirt.com/AfterbuzzTV/ ABOUT AFTERBUZZ: With over 20 million weekly downloads from over 150 countries, AfterBuzz TV is an online broadcast network created by E! host Maria Menounos and producer Keven Undergaro. Nicknamed the 'after-show' network, when viewers finish watching episodes of their favorite shows, they can go to afterbuzztv.com to watch or listen to a post-game 'after-show' for that series. On each AfterBuzz TV after-show an eclectic and knowledgeable mix of celebrities, personalities and industry professionals break down that night’s episode, take calls from fans and interview guests. The network produces over 60 after-shows per week. The network also produces ""Spotlight On"", an in depth, long-form interview series with stars and show runners. AfterBuzz TV had guests from shows like Mad Men, Breaking Bad, Glee, The Walking Dead, Homeland, Big Brother, Survivor, The Fosters, The Bachelor, Teen Wolf, Orange Is The New Black. Notable celebs include Stone Cold, Weird Al, Mel B, Seth Green and others.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
417,show_0B7KWhBy5urJbKrwIQkqCO,5GtI3P82BToR7symhexMnl,X-Pac 12360 - A Wrestling Podcast,"Remembering Harley Race, Goldberg's Return | X-Pac 1 2 360 #150",1,0.5460000038146973,,different head love mean money person place real sure thank,47.44998333333334,AfterBuzz TV,"This week Sean ""X-Pac"" Waltman discusses Harley's Race's passing, Goldberg's return to RAW, and other wrestling news!   Sean “X-Pac” Waltman and Co-founder of AfterBuzz TV Keven Undergaro have teamed up to bring a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents Xpac12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining.  About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
418,show_0B7KWhBy5urJbKrwIQkqCO,5WXTavix2dwzjaNHRW7qm6,X-Pac 12360 - A Wrestling Podcast,The Story of Xpac and Kane | X-Pac 1 2 360 #156,1,0.621999979019165,,different head love mean money person place real sure thank,72.3019,AfterBuzz TV,"Sean reflects on his epic partnership with Kane from beginning to end. Sean “X-Pac” Waltman and Co-founder of AfterBuzz TV Keven Undergaro have teamed up to bring a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents Xpac12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
419,show_0B7KWhBy5urJbKrwIQkqCO,6DQpHE4cCw4RMejEPZjuWp,X-Pac 12360 - A Wrestling Podcast,"Ribbing Mr. Perfect, Working In NXT, Fan Q&A and More! on X-Pac 12360 Ep. 119",1,0.5220000147819519,,different head love mean money person place real sure thank,41.21155,AfterBuzz TV,"Sean answers your questions! Finding Questions from #XPac12360, Sean tells stories about ribbing “Mr. Perfect” Curt Hennig, his favorite matches of the year, stories from the nWo and more on today’s episode of X-Pac 12360!  About The Show: Sean “X-Pac” Waltman brings a podcast with a full circle look at life from outside the squared circle. Westwood One and the Jericho Network presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining.  With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
420,show_0B7KWhBy5urJbKrwIQkqCO,6RphJgyuFjN41SnUaSRecY,X-Pac 12360 - A Wrestling Podcast,The Saga of Razor Ramon and the 1-2-3 Kid | X-Pac 1 2 360 #153,1,0.5239999890327454,,different head love mean money person place real sure thank,61.88311666666666,AfterBuzz TV,"Sean “X-Pac” Waltman discusses his early days with Razor Ramon: his amazing upset on RAW, the rematch, survivor series, and even that crybaby match! Sean “X-Pac” Waltman and Co-founder of AfterBuzz TV Keven Undergaro have teamed up to bring a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents Xpac12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
421,show_0B7KWhBy5urJbKrwIQkqCO,6cPGs5YCMfAE1AAP6uaPvH,X-Pac 12360 - A Wrestling Podcast,"Brian ""Road Dogg"" & Xpac Talk The Art Of Promos & Upcoming Talent | Xpac 12360 #143",1,0.652999997138977,,different head love mean money person place real sure thank,38.2719,AfterBuzz TV," Sean is at the WWE Performance Center in Orlando, FL with fellow WWE Hall of Famer Brian ""Road Dogg"" James. They talk about up and coming talent as well as the Art Of The Promo! Make sure you're subscribed on Apple Podcasts to get access to some up coming exclusive content!  About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall. Make sure to subscribe to AfterBuzz! - http://youtube.com/afterbuzztv HELPFUL LINKS: Website - http://afterbuzztv.com Follow us on Twitter - https://twitter.com/afterbuzztv Merch - http://shop.spreadshirt.com/AfterbuzzTV/ ABOUT AFTERBUZZ: AfterBuzz TV is an online broadcast network created by E! host Maria Menounos and producer Keven Undergaro. Nicknamed the 'after-show' network, when viewers finish watching episodes of their favorite shows, they can go to afterbuzztv.com to watch or listen to a post-game 'after-show' for that series. On each AfterBuzz TV after-show an eclectic and knowledgeable mix of celebrities, personalities and industry professionals break down that night’s episode, take calls from fans and interview guests. The network produces over 60 after-shows per week. The network also produces ""Spotlight On"", an in depth, long-form interview series with stars and show runners. AfterBuzz TV had guests from shows like Mad Men, Breaking Bad, Glee, The Walking Dead, Homeland, Big Brother, Survivor, The Fosters, The Bachelor, Teen Wolf, Orange Is The New Black. Notable celebs include Stone Cold, Weird Al, Mel B, Seth Green and others.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
422,show_0B7KWhBy5urJbKrwIQkqCO,6fh9FGUf2dgXRrzAzeyF95,X-Pac 12360 - A Wrestling Podcast,The Week In Wrestling w/ Nick Hausman & Tommy Avallone’s “Bill Murray Stories” on X-Pac 12360 Ep. 122,1,0.531000018119812,,different head love mean money person place real sure thank,76.09605,AfterBuzz TV,"Wrestling Inc’s Nick Hausman runs down the biggest news of the week including Finn Balor’s Push, Andrade vs Mysterio, Lucha Underground’s Contract situation with Ivelisse, NXT UK Blackpool and more on today’s episode of X-Pac 12360!  We’re also joined in studio by director of “I Am Santa Claus” and Netflix’s “Bill Murray Stories” to discuss the legend of Bill Murray, his process, being a wrestling fan and more!  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
423,show_0B7KWhBy5urJbKrwIQkqCO,6s9yAl4JivZEdoqR8sBkPn,X-Pac 12360 - A Wrestling Podcast,"X-Pac on Joining Hall of Fame, NXT Call-Ups and Elimination Chamber on X-Pac 12360 Ep. 127",4,0.6399999856948853,,anyways japan main match mean night sure talent wrestlemania xpac,65.74613333333333,AfterBuzz TV,"Sean and the team discuss his upcoming induction into the WWE Hall of Fame with DX at Wrestlemania 35, what NXT’s call-ups to the main roster mean, the Mark Henry Documentary, Elimination Chamber and more on today’s episode of X-Pac 12360!  About The Show: Sean “X-Pac” Waltman brings a podcast with a full circle look at life from outside the squared circle. Westwood One and the Jericho Network presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining.  With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
424,show_0B7KWhBy5urJbKrwIQkqCO,6zBfcK47MNZNkCBbWmE8qW,X-Pac 12360 - A Wrestling Podcast,MVP discusses his Ted Talk - X-Pac 12360 #137,1,0.7419999837875366,,different head love mean money person place real sure thank,86.939,AfterBuzz TV," Hassan ""MVP"" Assad joins X-Pac and the crew to talk about his Ted Talk. The crew also talks about the XFL TV Deal, Lio Rush, and Vince McMahon's ""Wildcard rule""  About The Show: AfterBuzz Tv's Keven Undergaro alongside Sean “X-Pac” Waltman bring you a podcast with a full circle look at life from outside the squared circle. AfterBuzz TV presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining. With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall. Make sure to subscribe to AfterBuzz! - http://youtube.com/afterbuzztv HELPFUL LINKS: Website - http://afterbuzztv.com Follow us on Twitter - https://twitter.com/afterbuzztv Merch - http://shop.spreadshirt.com/AfterbuzzTV/ ABOUT AFTERBUZZ: With over 20 million weekly downloads from over 150 countries, AfterBuzz TV is an online broadcast network created by E! host Maria Menounos and producer Keven Undergaro. Nicknamed the 'after-show' network, when viewers finish watching episodes of their favorite shows, they can go to afterbuzztv.com to watch or listen to a post-game 'after-show' for that series. On each AfterBuzz TV after-show an eclectic and knowledgeable mix of celebrities, personalities and industry professionals break down that night’s episode, take calls from fans and interview guests. The network produces over 60 after-shows per week. The network also produces ""Spotlight On"", an in depth, long-form interview series with stars and show runners. AfterBuzz TV had guests from shows like Mad Men, Breaking Bad, Glee, The Walking Dead, Homeland, Big Brother, Survivor, The Fosters, The Bachelor, Teen Wolf, Orange Is The New Black. Notable celebs include Stone Cold, Weird Al, Mel B, Seth Green and others.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
425,show_0B7KWhBy5urJbKrwIQkqCO,70rt2ULG0STyZBSzA09RnI,X-Pac 12360 - A Wrestling Podcast,Special Guests Kane and John Arezzi on X-Pac 12360 Ep. 118,1,0.6899999976158142,,different head love mean money person place real sure thank,87.99588333333334,AfterBuzz TV,"Knox County Mayor Glenn Jacobs aka Kane joins Sean to talk about their best moments as former Tag Team Champions, Glenn’s arrival as Kane, Undertaker sticking for Kane’s character and more on this week’s episode of X-Pac 12360.  Wrestling archivist John Arezzi also joins the show to discuss wrestling nostalgia and shares a treasure trove of wrestling media that he’s starting to share with the world that no one has ever seen!  About The Show: Sean “X-Pac” Waltman brings a podcast with a full circle look at life from outside the squared circle. Westwood One and the Jericho Network presents X-Pac 12360. X-Pac has many stories to tell that may help listeners relate, inspire them in their own lives, or just be entertained. And of course, there will be guests. So plan on seeing his group of usual suspects along with a mix of wrestlers, celebrities, and comedians. X-Pac has known and shared many road trips, locker rooms, and life moments with these guests. Where these conversations will go? No one knows, but we do know they will be entertaining.  With X-Pac, guests are just friends hanging out having a chat about old times and new frontiers. Listening to these conversations will make you feel like you are a fly on the locker room, green room, or bar wall.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/x-pac-12360/support",https://anchor.fm/s/a8da0cc/podcast/rss
